stimulus,word_index,word_index_in_sentence,word,sentence,surprisal,num_tokens,frequency
lit_brokenapril_9_page_5,84,19,nord,"Scriitorul Besian Vorps și tânăra lui soție, Diana, au hotărât să-și petreacă luna de miere în masivul muntos din nord!”",11.919054501378206,1,0.000155
lit_brokenapril_9_page_6,0,0,Mai,Mai apoi articolul era nițeluș confuz.,4.753259546453559,1,0.00977
lit_brokenapril_9_page_6,1,1,apoi,Mai apoi articolul era nițeluș confuz.,6.187907715724638,1,0.000575
lit_brokenapril_9_page_6,2,2,articolul,Mai apoi articolul era nițeluș confuz.,14.251877084250951,1,4.47e-05
lit_brokenapril_9_page_6,3,3,era,Mai apoi articolul era nițeluș confuz.,2.7668930940663063,1,0.00166
lit_brokenapril_9_page_6,4,4,nițeluș,Mai apoi articolul era nițeluș confuz.,14.910943497080948,2,0.0
lit_brokenapril_9_page_6,5,5,confuz,Mai apoi articolul era nițeluș confuz.,10.19826549610356,1,3.63e-06
lit_brokenapril_9_page_6,6,0,Nu,"Nu se înțelegea bine dacă autorul său, un anume A.G.",0.5658380817468334,1,0.0102
lit_brokenapril_9_page_6,7,1,se,"Nu se înțelegea bine dacă autorul său, un anume A.G.",0.1473423901363793,1,0.00589
lit_brokenapril_9_page_6,8,2,înțelegea,"Nu se înțelegea bine dacă autorul său, un anume A.G.",9.206621534038481,1,2e-06
lit_brokenapril_9_page_6,9,3,bine,"Nu se înțelegea bine dacă autorul său, un anume A.G.",3.7679724832336268,1,0.00105
lit_brokenapril_9_page_6,10,4,dacă,"Nu se înțelegea bine dacă autorul său, un anume A.G.",6.867521764609224,1,0.00224
lit_brokenapril_9_page_6,11,5,autorul,"Nu se înțelegea bine dacă autorul său, un anume A.G.",7.452550358195342,1,6.92e-05
lit_brokenapril_9_page_6,12,6,său,"Nu se înțelegea bine dacă autorul său, un anume A.G.",13.65952885307791,1,0.000457
lit_brokenapril_9_page_6,13,7,un,"Nu se înțelegea bine dacă autorul său, un anume A.G.",0.49620882950985035,1,0.00977
lit_brokenapril_9_page_6,14,8,anume,"Nu se înțelegea bine dacă autorul său, un anume A.G.",1.667554316366227,1,0.000123
lit_brokenapril_9_page_6,15,9,A.G,"Nu se înțelegea bine dacă autorul său, un anume A.G.",12.334595115184317,3,0.0
lit_brokenapril_9_page_6,16,0,(să,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",14.454883394304302,2,0.0138
lit_brokenapril_9_page_6,17,1,fi,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",0.0028066474325155162,1,0.00389
lit_brokenapril_9_page_6,18,2,fost,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",3.7807893732589863,1,0.00525
lit_brokenapril_9_page_6,19,3,oare,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",11.195047758812766,1,6.92e-05
lit_brokenapril_9_page_6,20,4,cunoștința,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",9.505691278566875,1,5.89e-06
lit_brokenapril_9_page_6,21,5,lor,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",3.66129829591993,1,0.000759
lit_brokenapril_9_page_6,22,6,comună,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",16.890818310452076,1,6.31e-05
lit_brokenapril_9_page_6,23,7,Adrian,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",11.90276497171303,1,0.000107
lit_brokenapril_9_page_6,24,8,Guma?),"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",13.860243044186202,4,1.86e-06
lit_brokenapril_9_page_6,25,9,le,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",7.1843316526852306,1,0.00204
lit_brokenapril_9_page_6,26,10,elogia,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",16.1013578375182,2,0.0
lit_brokenapril_9_page_6,27,11,inițiativa,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",9.729394268072673,1,3.24e-05
lit_brokenapril_9_page_6,28,12,sau,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",6.324636869268606,1,0.00257
lit_brokenapril_9_page_6,29,13,dădea,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",0.15458431926170096,1,1.23e-05
lit_brokenapril_9_page_6,30,14,glas,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",3.540337755427759,1,3.47e-06
lit_brokenapril_9_page_6,31,15,unei,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",2.060293102448749,1,0.000912
lit_brokenapril_9_page_6,32,16,invidii,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",16.682219754658977,2,0.0
lit_brokenapril_9_page_6,33,17,voalate,"(să fi fost, oare, cunoștința lor comună Adrian Guma?) le elogia inițiativa sau dădea glas unei invidii voalate.",16.112783103865542,2,0.0
lit_brokenapril_9_page_7,0,0,La,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",0.2851009259722626,1,0.0162
lit_brokenapril_9_page_7,1,1,început,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",3.894813852051553,1,0.000457
lit_brokenapril_9_page_7,2,2,cu,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",0.0024359538410534815,1,0.0112
lit_brokenapril_9_page_7,3,3,două,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",2.2218757346684845,1,0.001
lit_brokenapril_9_page_7,4,4,săptămâni,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",1.7033839677031855,1,0.000123
lit_brokenapril_9_page_7,5,5,înaintea,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",0.010091987237148615,1,5.75e-05
lit_brokenapril_9_page_7,6,6,căsătoriei,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",9.196646614577778,1,1.17e-05
lit_brokenapril_9_page_7,7,7,aflând,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",13.245387900193908,2,4.07e-06
lit_brokenapril_9_page_7,8,8,de,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",0.00022720697202186353,1,0.0525
lit_brokenapril_9_page_7,9,9,la,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",0.0005617186858323713,1,0.0162
lit_brokenapril_9_page_7,10,10,el,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",3.164377748809773,1,0.00135
lit_brokenapril_9_page_7,11,11,despre,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",0.40169108340144283,1,0.00166
lit_brokenapril_9_page_7,12,12,intenția,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",2.0855528199770763,1,2.4e-05
lit_brokenapril_9_page_7,13,13,de,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",0.0005396104782898022,1,0.0525
lit_brokenapril_9_page_7,14,14,a,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",0.00046253548588046913,1,0.0282
lit_brokenapril_9_page_7,15,15,întreprinde,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",2.308256374353376,1,5.13e-06
lit_brokenapril_9_page_7,16,16,această,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",3.2264203836537364,1,0.000851
lit_brokenapril_9_page_7,17,17,călătorie,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",4.220807569127156,1,5.25e-05
lit_brokenapril_9_page_7,18,18,ea,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",1.848097915501743,1,0.000646
lit_brokenapril_9_page_7,19,19,se,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",0.0022417287873084902,1,0.00589
lit_brokenapril_9_page_7,20,20,arătase,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",17.46394337545064,2,0.0
lit_brokenapril_9_page_7,21,21,surprinsă,"La început, cu două săptămâni înaintea căsătoriei, aflând de la el despre intenția de a întreprinde această călătorie, ea se arătase surprinsă.",9.304258870640513,1,8.13e-06
lit_brokenapril_9_page_7,22,0,Să,"Să nu te miri câtuși de puțin, îi spuseseră prietenele.",0.34062868305305444,1,0.0138
lit_brokenapril_9_page_7,23,1,nu,"Să nu te miri câtuși de puțin, îi spuseseră prietenele.",0.00106333053839922,1,0.0102
lit_brokenapril_9_page_7,24,2,te,"Să nu te miri câtuși de puțin, îi spuseseră prietenele.",0.03514658206281749,1,0.00126
lit_brokenapril_9_page_7,25,3,miri,"Să nu te miri câtuși de puțin, îi spuseseră prietenele.",8.876111784792952,1,2.14e-06
lit_brokenapril_9_page_7,26,4,câtuși,"Să nu te miri câtuși de puțin, îi spuseseră prietenele.",15.42053178690086,2,2.45e-06
lit_brokenapril_9_page_7,27,5,de,"Să nu te miri câtuși de puțin, îi spuseseră prietenele.",0.00046632032240617104,1,0.0525
lit_brokenapril_9_page_7,28,6,puțin,"Să nu te miri câtuși de puțin, îi spuseseră prietenele.",0.00715888203306394,1,0.000603
lit_brokenapril_9_page_7,29,7,îi,"Să nu te miri câtuși de puțin, îi spuseseră prietenele.",1.4688549987497272,1,0.000832
lit_brokenapril_9_page_7,30,8,spuseseră,"Să nu te miri câtuși de puțin, îi spuseseră prietenele.",16.26384635799077,2,0.0
lit_brokenapril_9_page_7,31,9,prietenele,"Să nu te miri câtuși de puțin, îi spuseseră prietenele.",18.710815245149888,1,4.47e-06
lit_brokenapril_9_page_7,32,0,Te,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",0.027016095939078374,1,0.00126
lit_brokenapril_9_page_7,33,1,măriți,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",7.428858664874088,1,1.51e-06
lit_brokenapril_9_page_7,34,2,cu,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",0.003302404048618817,1,0.0112
lit_brokenapril_9_page_7,35,3,un,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",0.02187611243874556,1,0.00977
lit_brokenapril_9_page_7,36,4,om,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",3.103056975776732,1,0.000309
lit_brokenapril_9_page_7,37,5,neobișnuit,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",6.05901079966001,1,1.15e-05
lit_brokenapril_9_page_7,38,6,de,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",0.001650257102668813,1,0.0525
lit_brokenapril_9_page_7,39,7,la,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",0.0009352867851010558,1,0.0162
lit_brokenapril_9_page_7,40,8,care,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",0.07711512517981853,1,0.00794
lit_brokenapril_9_page_7,41,9,vei,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",1.983797175778097,1,0.000257
lit_brokenapril_9_page_7,42,10,auzi,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",4.221435340116038,1,3.47e-05
lit_brokenapril_9_page_7,43,11,doar,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",3.8244876058277715,1,0.00138
lit_brokenapril_9_page_7,44,12,lucruri,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",0.34722011268322683,1,0.000234
lit_brokenapril_9_page_7,45,13,neobișnuite,"Te măriți cu un om neobișnuit, de la care vei auzi doar lucruri neobișnuite.",6.9332296931647095,1,6.17e-06
lit_brokenapril_9_page_7,46,0,La,La urma-urmei nu putem să-ți spunem decât:,0.00815780034497166,1,0.0162
lit_brokenapril_9_page_7,47,1,urma-urmei,La urma-urmei nu putem să-ți spunem decât:,15.402593344031049,3,8.69e-06
lit_brokenapril_9_page_7,48,2,nu,La urma-urmei nu putem să-ți spunem decât:,0.009396364435619283,1,0.0102
lit_brokenapril_9_page_7,49,3,putem,La urma-urmei nu putem să-ți spunem decât:,0.5058547673911836,1,0.000302
lit_brokenapril_9_page_7,50,4,să-ți,La urma-urmei nu putem să-ți spunem decât:,16.479895595434705,3,0.000423
lit_brokenapril_9_page_7,51,5,spunem,La urma-urmei nu putem să-ți spunem decât:,0.5004311969227453,1,4.9e-05
lit_brokenapril_9_page_7,52,6,decât,La urma-urmei nu putem să-ți spunem decât:,9.938242850390015,1,0.000794
lit_brokenapril_9_page_7,53,0,bravo,bravo ție!,13.205339622930689,2,9.12e-06
lit_brokenapril_9_page_7,54,1,ție,bravo ție!,13.167223148823105,1,3.09e-05
lit_brokenapril_9_page_8,0,0,Și,"Și, într-adevăr, se simțea fericită!",0.7141214590154671,1,0.0288
lit_brokenapril_9_page_8,1,1,într-adevăr,"Și, într-adevăr, se simțea fericită!",13.356033745527304,3,9.84e-05
lit_brokenapril_9_page_8,2,2,se,"Și, într-adevăr, se simțea fericită!",0.0051406802358066545,1,0.00589
lit_brokenapril_9_page_8,3,3,simțea,"Și, într-adevăr, se simțea fericită!",2.1383021398095967,1,8.13e-06
lit_brokenapril_9_page_8,4,4,fericită,"Și, într-adevăr, se simțea fericită!",11.751647335680197,1,2.75e-05
lit_brokenapril_9_page_8,5,0,În,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",0.018754054896920534,1,0.0295
lit_brokenapril_9_page_8,6,1,zilele,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",2.9355662423182345,1,6.76e-05
lit_brokenapril_9_page_8,7,2,dinaintea,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",0.22058230774431994,1,1.32e-05
lit_brokenapril_9_page_8,8,3,căsătoriei,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",7.0049204638322475,1,1.17e-05
lit_brokenapril_9_page_8,9,4,în,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",0.018569466945813882,1,0.0295
lit_brokenapril_9_page_8,10,5,cercurile,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",0.42401719898435136,1,5.25e-06
lit_brokenapril_9_page_8,11,6,mondene,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",19.700415071087978,2,2.04e-06
lit_brokenapril_9_page_8,12,7,și,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",0.04298335848341315,1,0.0288
lit_brokenapril_9_page_8,13,8,artistice,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",5.259680861202698,1,3.16e-05
lit_brokenapril_9_page_8,14,9,ale,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",0.022018077645093854,1,0.00178
lit_brokenapril_9_page_8,15,10,Tiranei,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",14.238679169790318,2,0.0
lit_brokenapril_9_page_8,16,11,nu,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",0.0009378682001387838,1,0.0102
lit_brokenapril_9_page_8,17,12,se,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",0.010446290735307012,1,0.00589
lit_brokenapril_9_page_8,18,13,vorbea,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",1.3866231667522906,1,1.95e-05
lit_brokenapril_9_page_8,19,14,decât,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",0.3129500878555211,1,0.000794
lit_brokenapril_9_page_8,20,15,despre,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",0.32977771718807497,1,0.00166
lit_brokenapril_9_page_8,21,16,viitorul,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",3.6560987684594894,1,7.59e-05
lit_brokenapril_9_page_8,22,17,lor,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",4.276153271776082,1,0.000759
lit_brokenapril_9_page_8,23,18,voiaj,"În zilele dinaintea căsătoriei, în cercurile mondene și artistice ale Tiranei nu se vorbea decât despre viitorul lor voiaj.",30.79657477347957,1,2e-06
lit_brokenapril_9_page_8,24,0,Cei,Cei mai mulți se entuziasmaseră:,0.11112578899190473,1,0.000575
lit_brokenapril_9_page_8,25,1,mai,Cei mai mulți se entuziasmaseră:,0.0026663877610568014,1,0.00977
lit_brokenapril_9_page_8,26,2,mulți,Cei mai mulți se entuziasmaseră:,0.2959796579480259,1,0.000275
lit_brokenapril_9_page_8,27,3,se,Cei mai mulți se entuziasmaseră:,0.05017435765524527,1,0.00589
lit_brokenapril_9_page_8,28,4,entuziasmaseră,Cei mai mulți se entuziasmaseră:,11.300911057203583,2,0.0
lit_brokenapril_9_page_8,29,0,vei,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",8.555990242104217,1,0.000257
lit_brokenapril_9_page_8,30,1,părăsi,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",2.0820792056594626,1,1.2e-05
lit_brokenapril_9_page_8,31,2,lumea,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",0.06498498468939519,1,0.000417
lit_brokenapril_9_page_8,32,3,reală,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",4.708960581159389,1,4.07e-05
lit_brokenapril_9_page_8,33,4,pentru,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",8.361894579138259,1,0.00776
lit_brokenapril_9_page_8,34,5,cea,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",0.19679641647294926,1,0.000912
lit_brokenapril_9_page_8,35,6,a,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",0.002663458650379856,1,0.0282
lit_brokenapril_9_page_8,36,7,legendelor,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",14.026167951995005,2,1.45e-06
lit_brokenapril_9_page_8,37,8,a,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",0.05080557270127222,1,0.0282
lit_brokenapril_9_page_8,38,9,eposului,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",16.871212378134587,2,0.0
lit_brokenapril_9_page_8,39,10,autentic,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",10.750093762615393,1,5.75e-06
lit_brokenapril_9_page_8,40,11,pe,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",0.0017777616487900717,1,0.0115
lit_brokenapril_9_page_8,41,12,care,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",0.0074480692849047195,1,0.00794
lit_brokenapril_9_page_8,42,13,doar,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",8.32867911487644,1,0.00138
lit_brokenapril_9_page_8,43,14,rar,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",9.573578341659289,1,4.9e-05
lit_brokenapril_9_page_8,44,15,îl,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",1.7629508381630037,1,0.000759
lit_brokenapril_9_page_8,45,16,mai,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",0.0008329804215009162,1,0.00977
lit_brokenapril_9_page_8,46,17,poți,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",0.22090848721306294,1,0.000355
lit_brokenapril_9_page_8,47,18,găsi,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",3.502327450997288,1,0.000129
lit_brokenapril_9_page_8,48,19,aievea,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",16.177144367302784,3,0.0
lit_brokenapril_9_page_8,49,20,în,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",0.017531109934818358,1,0.0295
lit_brokenapril_9_page_8,50,21,zilele,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",1.2014866687277623,1,6.76e-05
lit_brokenapril_9_page_8,51,22,noastre,"vei părăsi lumea reală pentru cea a legendelor, a eposului autentic, pe care doar rar îl mai poți găsi aievea în zilele noastre.",0.15836309859668152,1,0.000309
lit_brokenapril_9_page_9,0,0,Urmau,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",13.137314217668495,2,1.32e-05
lit_brokenapril_9_page_9,1,1,cuvintele,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",11.433277455450767,1,5.13e-05
lit_brokenapril_9_page_9,2,2,despre,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",0.017071075916407028,1,0.00166
lit_brokenapril_9_page_9,3,3,zâne,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",12.747560064012834,2,2.57e-06
lit_brokenapril_9_page_9,4,4,și,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",0.2622131816769567,1,0.0288
lit_brokenapril_9_page_9,5,5,vrăjitoare,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",17.007284886566516,1,6.61e-06
lit_brokenapril_9_page_9,6,6,despre,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",0.028420575436451233,1,0.00166
lit_brokenapril_9_page_9,7,7,rapsozi,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",14.369223189776116,3,0.0
lit_brokenapril_9_page_9,8,8,ultimii,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",14.498939245030247,1,6.03e-05
lit_brokenapril_9_page_9,9,9,aezi,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",14.726349506983665,2,0.0
lit_brokenapril_9_page_9,10,10,ai,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",0.07094047416645213,1,0.00148
lit_brokenapril_9_page_9,11,11,veacului,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",13.443388119354108,1,4.79e-06
lit_brokenapril_9_page_9,12,12,despre,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",0.06361690423139,1,0.00166
lit_brokenapril_9_page_9,13,13,kanunul,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",17.828033748036603,3,0.0
lit_brokenapril_9_page_9,14,14,teribil,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",10.506245188688895,1,1.2e-05
lit_brokenapril_9_page_9,15,15,și,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",1.0561979947810847,1,0.0288
lit_brokenapril_9_page_9,16,16,măreț,"Urmau cuvintele despre zâne și vrăjitoare, despre rapsozi, ultimii aezi ai veacului, despre kanunul teribil și măreț ca nimic altceva pe lume.",6.9698525330375105,1,4.47e-06
